,ID,Sale_Price,No of Bedrooms,No of Bathrooms,Flat Area (in Sqft),Lot Area (in Sqft),No of Floors,No of Times Visited,Overall Grade,Area of the House from Basement (in Sqft),Basement Area (in Sqft),Age of House (in Years),Latitude,Longitude,Living Area after Renovation (in Sqft),Lot Area after Renovation (in Sqft),Year Since Renovation,Condition_of_the_House_Excellent,Condition_of_the_House_Fair,Condition_of_the_House_Good,Condition_of_the_House_Okay,Ever_Renovated_Yes,Waterfront_View_Yes,Zipcode_Group_Zipcode_Group_1,Zipcode_Group_Zipcode_Group_2,Zipcode_Group_Zipcode_Group_3,Zipcode_Group_Zipcode_Group_4,Zipcode_Group_Zipcode_Group_5,Zipcode_Group_Zipcode_Group_6,Zipcode_Group_Zipcode_Group_7,Zipcode_Group_Zipcode_Group_8,Zipcode_Group_Zipcode_Group_9
11569,1775900140,400000.0,3,2.0,1760.0,6875.0,1.0,0,8,1760.0,0,51,47.74,-122.093,1670.0,13650,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11570,6645950070,1129575.0,4,3.5,5000.0,38012.0,2.0,0,10,3610.0,1390,14,47.554,-122.036,3850.0,18054,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11571,6840701160,680000.0,5,2.0,2140.0,5000.0,1.5,0,7,2020.0,120,105,47.6044,-122.299,1810.0,4400,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11572,1336800240,1129575.0,6,3.0,3510.0,5760.0,2.5,0,10,3510.0,0,112,47.6263,-122.312,3450.0,5760,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11573,3830200140,335000.0,3,1.75,2010.0,9417.0,1.0,0,8,1500.0,510,51,47.37300000000001,-122.185,1200.0,8250,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11574,2473510260,460000.0,5,2.5,3390.0,9760.0,1.0,0,8,1750.0,1640,40,47.4462,-122.137,2360.0,9600,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11575,5056500260,440000.0,4,2.25,2160.0,8119.0,1.0,0,8,1080.0,1080,52,47.5443,-122.177,1850.0,9000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11576,8682280260,412250.0,2,2.0,1300.0,2983.0,1.0,0,8,1300.0,0,12,47.703,-122.015,1510.0,3876,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11577,7338000800,185000.0,3,1.5,1280.0,4031.0,2.0,0,6,1280.0,0,33,47.3342,-122.215,1150.0,4500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11578,3260701160,286500.0,3,2.0,1840.0,8140.0,1.0,0,7,1040.0,800,43,47.3106,-122.325,1600.0,6720,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11579,3793500510,422000.0,4,2.5,3200.0,6691.0,2.0,0,7,3200.0,0,16,47.367,-122.031,2610.0,6510,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11580,9485950340,408000.0,3,2.25,2800.0,35362.0,2.0,0,9,2800.0,0,33,47.3507,-122.089,2800.0,37058,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11581,2011400662,306500.0,2,1.0,1390.0,19988.0,1.0,2,7,1390.0,0,69,47.3985,-122.321,2580.0,10490,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11582,6699940320,359900.0,4,2.5,2600.0,5188.0,2.0,0,8,2600.0,0,13,47.3451,-122.04,2610.0,5188,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11583,6134500070,560000.0,3,2.5,1960.0,6058.0,2.0,0,8,1960.0,0,16,47.6319,-122.007,2480.0,6656,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11584,8807810890,259875.0,3,1.0,1250.0,21303.0,1.0,0,6,1250.0,0,48,47.6625,-122.059,1250.0,17920,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11585,8807810890,385000.0,3,1.0,1250.0,21303.0,1.0,0,6,1250.0,0,48,47.6625,-122.059,1250.0,17920,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11586,6453300055,188000.0,1,1.0,550.0,16345.0,1.0,0,4,550.0,0,73,47.5181,-122.339,1100.0,9240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11587,1118001820,1129575.0,4,3.25,2500.0,5801.0,1.5,0,8,1960.0,540,92,47.632,-122.29,3670.0,7350,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11588,8570900023,255000.0,3,1.0,1250.0,10094.0,1.0,0,6,1250.0,0,91,47.4987,-121.781,1300.0,10094,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11589,629000510,1129575.0,4,2.75,3020.0,8622.0,2.0,0,9,3020.0,0,42,47.5866,-122.201,3060.0,14303,14,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
11590,2028701000,635200.0,4,1.75,1640.0,4240.0,1.0,0,7,920.0,720,97,47.6766,-122.368,1300.0,4240,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11591,7147400045,355000.0,3,1.75,1870.0,8250.0,2.0,0,7,1870.0,0,62,47.445,-122.285,1350.0,8714,37,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
11592,3180100023,544000.0,3,2.5,1760.0,1755.0,3.5,0,8,1760.0,0,20,47.6688,-122.279,1700.0,1721,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11593,1032000079,402000.0,3,1.5,1320.0,3145.0,2.0,0,7,1320.0,0,20,47.5909,-122.297,1320.0,3002,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11594,7010700860,575000.0,4,1.5,1430.0,4163.0,1.5,0,7,1430.0,0,108,47.6606,-122.397,1500.0,4000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11595,5547500070,216000.0,3,1.75,1580.0,9705.0,1.0,0,7,1580.0,0,41,47.3819,-122.09,1580.0,9942,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11596,7237501040,1129575.0,4,3.5,4170.0,9748.0,2.0,0,10,4170.0,0,14,47.528,-122.132,4560.0,10589,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11597,7284900030,850000.0,4,3.25,3090.0,6744.0,2.0,4,9,3090.0,0,95,47.768,-122.388,2020.0,6656,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
11598,3277801646,238000.0,3,2.0,1020.0,1204.0,2.0,0,7,720.0,300,14,47.5445,-122.376,1360.0,1506,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11599,8722101370,625000.0,4,1.75,2180.0,4431.0,1.5,0,8,2020.0,160,106,47.636,-122.302,1890.0,4400,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11600,2436200200,1110000.0,5,3.25,3350.0,4000.0,2.0,0,8,2510.0,840,21,47.6645,-122.291,1620.0,4000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11601,2716600273,820000.0,3,2.5,2510.0,5503.0,2.0,2,9,2510.0,0,23,47.5419,-122.383,1790.0,6099,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11602,1795700030,355000.0,3,2.5,1880.0,5290.0,1.0,0,8,1250.0,630,44,47.5401,-122.3,2030.0,5092,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11603,9421500160,495000.0,4,1.5,1810.0,7998.0,1.0,0,8,1210.0,600,58,47.726000000000006,-122.297,1830.0,7763,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11604,4139910030,1129575.0,5,2.5,4170.0,33310.0,2.0,0,10,4170.0,0,27,47.5455,-122.126,4670.0,37960,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11605,3080000030,398750.0,3,2.5,2230.0,4000.0,2.0,0,7,2230.0,0,64,47.5801,-122.306,1310.0,4000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11606,2568200070,835000.0,4,2.5,3650.0,7784.0,2.0,0,9,3650.0,0,12,47.7066,-122.101,3150.0,6442,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11607,1546600565,705000.0,6,2.75,2830.0,10579.0,1.0,0,8,1430.0,1400,51,47.636,-122.171,2060.0,10745,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11608,9187200045,625000.0,4,1.5,2120.0,5000.0,2.0,0,8,2120.0,0,118,47.6024,-122.296,1830.0,5000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11609,8078450340,550000.0,4,2.5,2090.0,6926.0,2.0,0,8,2090.0,0,28,47.6339,-122.022,2000.0,7151,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11610,9297301535,540000.0,3,1.5,2600.0,5085.0,1.0,0,7,1400.0,1200,78,47.5659,-122.376,1320.0,4000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11611,6431000196,519000.0,2,1.0,830.0,2820.0,1.0,0,7,830.0,0,98,47.68899999999999,-122.347,1460.0,3150,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11612,9406520260,311000.0,4,2.5,1975.0,8734.0,2.0,0,7,1975.0,0,22,47.363,-122.034,1975.0,8538,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11613,9510900140,305000.0,4,2.5,1900.0,7000.0,1.0,0,7,1420.0,480,50,47.3092,-122.376,1600.0,7600,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11614,7932600140,395000.0,4,2.75,2640.0,35070.0,1.5,0,8,2640.0,0,55,47.4242,-122.181,2520.0,34986,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11615,7864500140,275000.0,4,1.5,1610.0,6923.0,1.0,0,6,1010.0,600,49,47.3747,-122.306,1320.0,7684,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11616,3629960550,450000.0,3,3.25,1770.0,1863.0,2.0,0,8,1430.0,340,15,47.5478,-122.005,1410.0,1375,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11617,2239000016,324000.0,2,1.0,1070.0,6000.0,1.0,0,7,1070.0,0,63,47.7307,-122.332,1490.0,7622,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11618,1069000070,1129575.0,5,3.25,4590.0,12793.0,2.0,2,10,3590.0,1000,90,47.6453,-122.41,2920.0,8609,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11619,1972201550,565000.0,4,1.0,1540.0,2452.0,1.5,0,7,1540.0,0,112,47.6522,-122.348,1290.0,3360,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11620,5469000140,373000.0,4,1.75,1590.0,7920.0,2.0,0,7,1590.0,0,58,47.7456,-122.336,1720.0,7998,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
11621,7871500685,613000.0,2,2.0,1170.0,1890.0,1.5,1,8,1170.0,0,91,47.6402,-122.371,2160.0,4000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11622,7214820200,614000.0,4,2.25,2880.0,9996.0,1.0,0,8,1920.0,960,37,47.7584,-122.143,2410.0,10584,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11623,6072300800,595000.0,4,1.75,2510.0,8989.0,1.0,0,8,1680.0,830,54,47.5569,-122.172,2510.0,8931,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11624,6817801040,440000.0,2,1.0,1280.0,12086.0,1.0,0,7,850.0,430,35,47.63399999999999,-122.033,1280.0,10452,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11625,6117500160,425000.0,3,1.5,1570.0,12412.0,1.0,3,8,1570.0,0,64,47.438,-122.349,2130.0,12412,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11626,5100401516,407000.0,2,1.0,740.0,6380.0,1.0,0,6,740.0,0,106,47.6929,-122.318,1800.0,6380,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11627,6751100125,472000.0,3,1.5,1740.0,9038.0,1.0,0,7,1740.0,0,63,47.5897,-122.136,1390.0,9770,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11628,2771602420,472000.0,3,2.5,1180.0,1262.0,3.0,0,8,1180.0,0,8,47.6381,-122.375,1180.0,2632,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11629,3585900045,1129575.0,5,2.75,2960.0,28300.0,1.0,3,9,2160.0,800,59,47.7606,-122.37,2940.0,23250,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11630,2492200055,412000.0,3,1.75,1880.0,5752.0,1.0,0,7,940.0,940,73,47.5354,-122.378,1110.0,5201,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11631,461004730,717000.0,3,1.0,1150.0,5000.0,1.0,0,8,1150.0,0,59,47.6805,-122.369,1160.0,5000,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
11632,4038000055,425000.0,3,1.0,1320.0,7076.0,1.0,0,7,1320.0,0,59,47.6131,-122.123,1510.0,9000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11633,4338800685,299999.0,4,2.0,1640.0,7200.0,1.0,0,6,820.0,820,74,47.4791,-122.347,1640.0,8200,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11634,2215901230,254000.0,3,2.0,1470.0,7694.0,1.0,0,7,1470.0,0,26,47.3539,-122.054,1580.0,7480,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
11635,2730000270,178500.0,3,1.0,900.0,10511.0,1.0,0,6,900.0,0,57,47.2883,-122.272,1460.0,10643,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11636,2397100560,800000.0,3,1.75,1510.0,3600.0,1.0,0,8,1230.0,280,108,47.6387,-122.363,1300.0,3600,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11637,5100403754,420000.0,3,1.0,1440.0,5623.0,1.0,0,6,720.0,720,96,47.69600000000001,-122.319,1280.0,5623,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11638,5634500891,319900.0,2,1.0,1380.0,9251.0,1.0,0,7,1380.0,0,78,47.7486,-122.249,1870.0,12158,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11639,3834000004,350000.0,2,1.5,1150.0,7552.0,1.0,1,7,1150.0,0,74,47.7298,-122.286,1910.0,8145,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11640,5569700075,968000.0,6,2.75,3610.0,17580.0,1.0,4,9,2070.0,1540,59,47.5739,-122.069,2890.0,14060,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11641,476000338,491000.0,3,2.0,1250.0,1306.0,3.0,0,7,1250.0,0,18,47.6705,-122.39,1320.0,1306,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11642,3299610260,948000.0,3,2.5,3510.0,9824.0,2.0,0,9,3510.0,0,16,47.5635,-122.032,3510.0,10588,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11643,4441300075,900000.0,3,2.5,2260.0,9577.0,2.0,0,8,1700.0,560,93,47.6928,-122.399,1740.0,10240,13,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
11644,1796200140,270000.0,3,1.75,2840.0,9800.0,1.0,0,7,1420.0,1420,41,47.3516,-122.119,1650.0,9590,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11645,5029451230,198000.0,3,1.5,1430.0,7347.0,1.0,0,7,820.0,610,38,47.2927,-122.369,1430.0,8723,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11646,2523039282,250000.0,2,1.0,1420.0,21158.0,1.0,0,7,1420.0,0,65,47.4594,-122.359,1220.0,8625,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11647,3629971290,615000.0,4,2.5,2120.0,3720.0,2.0,0,8,2120.0,0,14,47.5526,-121.994,2170.0,3720,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11648,8078350520,550000.0,3,2.5,2080.0,7749.0,2.0,0,8,2080.0,0,30,47.5723,-122.021,2210.0,7471,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11649,3395380200,190000.0,2,2.5,1370.0,3438.0,2.0,0,7,1370.0,0,31,47.4606,-122.283,1370.0,2308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11650,1687910200,629000.0,4,2.25,1900.0,11171.0,1.0,0,8,1280.0,620,34,47.56100000000001,-122.126,2330.0,9934,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11651,3818700016,434000.0,3,1.75,1660.0,8301.0,1.0,0,7,1660.0,0,63,47.7647,-122.263,1660.0,9489,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11652,9842300036,415885.0,3,1.0,1310.0,4163.0,1.0,0,7,1310.0,0,54,47.5301,-122.381,1120.0,4166,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11653,4206901550,550000.0,3,2.5,1840.0,3035.0,1.0,0,7,920.0,920,92,47.6557,-122.327,1780.0,4000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11654,3878900681,272000.0,1,0.75,1040.0,6034.0,1.0,1,7,580.0,460,27,47.5078,-122.251,1560.0,5650,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11655,2195700270,665000.0,3,2.5,2610.0,35000.0,2.0,0,10,2610.0,0,30,47.7377,-122.101,3060.0,35427,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11656,2824059128,510000.0,3,2.0,1990.0,7405.0,1.0,0,7,1990.0,0,47,47.5421,-122.172,2120.0,6462,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11657,7635801370,530000.0,3,2.0,3080.0,17700.0,1.0,0,8,1740.0,1340,53,47.4695,-122.366,2100.0,15100,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11658,1775910270,355000.0,3,1.0,1200.0,16000.0,1.0,0,7,1200.0,0,48,47.7452,-122.101,1960.0,15500,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11659,5245400030,255000.0,4,1.0,1250.0,9102.0,1.0,0,7,1250.0,0,63,47.4258,-122.327,1260.0,9180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11660,2600400030,790000.0,4,2.75,2640.0,9000.0,2.0,0,10,2640.0,0,28,47.6481,-122.125,2980.0,9137,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11661,3860900111,695000.0,5,1.75,1790.0,9335.0,2.0,0,8,1790.0,0,66,47.5945,-122.201,1840.0,9612,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11662,9558800030,255000.0,2,2.0,1140.0,8400.0,1.0,0,7,1140.0,0,64,47.4351,-122.335,1130.0,9375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11663,255000270,410000.0,3,2.25,1790.0,5794.0,1.5,0,7,1380.0,410,33,47.7477,-122.171,2140.0,7769,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11664,3526039074,650000.0,4,2.75,1910.0,16532.0,1.0,0,7,1420.0,490,78,47.6952,-122.39,2300.0,8250,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11665,4083304355,675000.0,4,1.75,1530.0,3615.0,1.5,0,7,1530.0,0,105,47.6529,-122.334,1650.0,4200,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11666,6840701610,332888.0,2,2.5,1050.0,1029.0,2.0,0,8,950.0,100,11,47.6018,-122.299,1350.0,3600,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11667,2212200270,300000.0,3,1.75,1730.0,6900.0,1.0,0,7,1130.0,600,42,47.3915,-122.188,1950.0,7200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11668,2203500140,320000.0,4,1.5,1100.0,11824.0,1.0,0,7,1100.0,0,64,47.5704,-122.141,1380.0,11796,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11669,9353301070,342500.0,5,2.25,2100.0,10726.0,1.0,0,7,1050.0,1050,55,47.4922,-122.134,2100.0,10726,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11670,1326059185,752875.0,4,2.5,2800.0,72309.0,2.0,0,9,2800.0,0,26,47.7432,-122.112,2280.0,36420,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11671,46100350,1129575.0,5,3.5,5000.0,26540.0,2.0,3,10,3410.0,1590,10,47.5665,-122.21,3360.0,17398,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11672,7987400316,255000.0,1,0.5,880.0,1642.0,1.0,0,6,500.0,380,108,47.5732,-122.372,1410.0,2992,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11673,3971702325,244000.0,3,2.5,1470.0,9337.0,2.0,0,7,1470.0,0,27,47.7651,-122.323,1360.0,8684,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11674,7419500200,1129575.0,5,3.25,3950.0,11438.0,2.0,2,10,3430.0,520,12,47.6898,-122.189,2070.0,10751,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11675,923049468,218000.0,3,1.0,980.0,12812.0,1.0,0,7,980.0,0,62,47.4892,-122.306,1430.0,8986,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11676,5589300435,359000.0,4,1.0,2180.0,10617.0,1.5,0,7,2180.0,0,68,47.7522,-122.307,1360.0,9519,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11677,3303990030,840000.0,4,2.75,3040.0,13559.0,2.0,0,10,3040.0,0,15,47.522,-122.149,3830.0,12202,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11678,2926069083,900000.0,5,3.75,4130.0,226076.0,2.0,0,9,3170.0,960,33,47.715,-122.065,4130.0,55321,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11679,3622059157,205000.0,4,1.75,1850.0,65340.0,1.5,0,7,1850.0,0,46,47.3468,-122.11,1750.0,40946,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11680,5466350160,205000.0,3,2.5,1600.0,7295.0,2.0,0,7,1600.0,0,25,47.3904,-122.165,1410.0,9000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11681,4174600262,500000.0,2,1.5,2070.0,5432.0,2.0,0,7,1370.0,700,67,47.5571,-122.299,2070.0,5505,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11682,9477940390,510000.0,4,2.5,3180.0,5405.0,2.0,0,7,3180.0,0,17,47.4905,-122.14,2610.0,5403,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11683,1126069045,1129575.0,6,4.25,6900.0,244716.0,2.0,0,9,4820.0,2080,16,47.7506,-122.012,4170.0,266587,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
11684,6096500105,1129575.0,4,2.25,2640.0,3000.0,2.0,0,7,2080.0,560,110,47.6313,-122.344,1910.0,3000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11685,2923069037,210000.0,3,1.5,1920.0,61014.0,1.0,0,6,1920.0,0,65,47.4446,-122.074,1616.0,61014,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11686,5649300160,597500.0,3,1.75,2030.0,32565.0,1.0,0,8,1600.0,430,37,47.7112,-122.098,2910.0,34190,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11687,3121059036,400000.0,2,1.0,1140.0,101529.0,1.5,0,6,1140.0,0,86,47.2592,-122.228,1580.0,101529,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11688,6136900045,412000.0,3,1.0,1660.0,6992.0,1.0,0,7,1260.0,400,66,47.7576,-122.318,1390.0,7359,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11689,2426039247,299950.0,2,1.5,1390.0,1756.0,3.0,0,7,1390.0,0,13,47.7274,-122.357,1340.0,1756,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11690,8818400340,1080000.0,4,3.0,2490.0,4325.0,1.5,0,8,1690.0,800,96,47.6628,-122.326,1960.0,4284,13,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
11691,7429000240,422500.0,4,2.5,2550.0,8824.0,2.0,0,9,2550.0,0,28,47.3979,-122.212,2630.0,11237,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11692,3888100030,410000.0,3,2.0,1270.0,10227.0,1.0,0,6,1270.0,0,50,47.6876,-122.168,1470.0,9750,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
11693,5699000070,1129575.0,4,3.25,2980.0,7000.0,2.0,3,10,2140.0,840,118,47.5933,-122.292,2200.0,4800,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
11694,8731982470,245000.0,3,2.0,1470.0,8000.0,1.0,0,8,1470.0,0,44,47.3191,-122.385,1980.0,8000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11695,6899990200,720000.0,4,3.0,3550.0,12327.0,1.5,0,10,2180.0,1370,28,47.7533,-122.205,3170.0,12937,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11696,4154300505,315000.0,2,1.0,780.0,7200.0,1.0,0,6,780.0,0,83,47.5609,-122.279,1750.0,7200,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
11697,9268710140,191950.0,2,2.5,1390.0,1302.0,2.0,0,7,1390.0,0,31,47.3081,-122.329,1390.0,2052,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11698,9290860140,455000.0,4,2.5,2440.0,5001.0,2.0,0,8,2440.0,0,13,47.5108,-122.193,2260.0,5001,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11699,5708500270,523000.0,3,1.5,1260.0,3135.0,1.5,0,8,1260.0,0,87,47.5755,-122.388,1700.0,4180,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11700,16000200,250000.0,3,2.25,1640.0,4420.0,2.0,0,7,1640.0,0,100,47.31100000000001,-122.21,1230.0,6632,34,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11701,1352300520,294000.0,3,3.0,1670.0,4120.0,1.5,0,7,1140.0,530,89,47.4881,-122.199,1010.0,4120,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
11702,5207200160,490000.0,3,2.25,2380.0,6000.0,1.0,0,8,2040.0,340,57,47.6955,-122.275,1680.0,7200,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11703,9284800844,310000.0,4,1.0,1030.0,5750.0,1.0,0,7,1030.0,0,47,47.553,-122.37,1250.0,5750,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11704,5602000105,265000.0,3,1.5,1560.0,10489.0,1.0,0,7,1560.0,0,57,47.2048,-121.999,1400.0,10489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11705,3585220340,402000.0,4,1.75,1640.0,10500.0,1.0,0,7,1010.0,630,50,47.6933,-122.116,1680.0,7650,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11706,220069083,705000.0,2,2.5,2200.0,188200.0,1.0,3,8,2200.0,0,11,47.2458,-122.002,2700.0,84942,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11707,5104531290,589450.0,4,2.5,3190.0,7941.0,2.0,0,10,3190.0,0,13,47.353,-122.002,3190.0,7255,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11708,8125200273,219950.0,3,1.5,1200.0,8404.0,1.0,0,7,1200.0,0,54,47.4482,-122.269,2120.0,12000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11709,3176600105,750000.0,3,2.25,2250.0,5301.0,2.0,0,8,1510.0,740,43,47.6741,-122.271,2240.0,7200,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
